O*NET-SOC Code,Occupation (O*NET-SOC Title),Task ID,Task,Task Type,Date,Category,Frequency,Importance,Relevance,Occupation Mean Annual Wage,Occupation Employment,Skill (O*NET Work Activity),Skill ID (O*NET Generalized Work Activity ID),task_norm,occupation_norm,task_importance_weight,skill_list,skill_id_list,worker_rater_count,worker_desire_score,worker_time_score,core_skill_score,job_security_score,enjoyment_score,worker_physical_requirement,worker_interpersonal_requirement,worker_uncertainty_requirement,worker_domain_expertise_requirement,worker_human_agency_score,automation_desire_free_time_share,automation_desire_repetitive_share,automation_desire_human_error_share,automation_desire_stress_share,automation_desire_difficulty_share,automation_desire_scale_share,human_agency_physical_share,human_agency_control_share,human_agency_domain_knowledge_share,human_agency_empathy_share,human_agency_quality_oversight_share,human_agency_dynamic_share,human_agency_ethical_share,expert_rater_count,ai_capability_score,expert_physical_requirement,expert_uncertainty_requirement,expert_domain_expertise_requirement,expert_interpersonal_requirement,expert_human_agency_score,dwa_count,dwa_titles,anthropic_usage_pct,paper_count,recent_paper_count,company_count,recent_company_count,sector,human_agency_score,physical_requirement,uncertainty_requirement,domain_expertise_requirement,interpersonal_requirement,paper_count_log,company_count_log,recent_paper_count_log,recent_company_count_log,automation_reason_intensity,human_agency_reason_intensity,automation_exposure_index,worker_pull_index,human_complementarity_index,innovation_momentum_index,has_worker_signal,has_expert_signal,has_usage_signal,has_paper_signal,has_company_signal,paired_worker_expert_signal,signal_count,skill_shift_pressure,capability_desire_gap,desire_capability_gap,transition_type,mismatch_type
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3937,Record commercials for later broadcast.,Core,07/2016,5.0,5.0,4.45,73.9,80110.0,23880.0,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],record commercials for later broadcast,broadcast announcers and radio disc jockeys,27.783333333333335,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Perform for recordings.,,2.0,1.0,27.0,8.0,Arts Design Entertainment Sports and Media,,,,,,1.0986122886681098,3.332204510175204,0.6931471805599453,2.1972245773362196,,,0.08575786015954952,,,0.07343969967151572,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3928,Study background information to prepare for programs or interviews.,Core,07/2016,5.0,5.0,4.39,100.0,80110.0,23880.0,['Getting Information'],['4.A.1.a.1'],study background information to prepare for programs or interviews,broadcast announcers and radio disc jockeys,36.46333333333333,['Getting Information'],['4.A.1.a.1'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Gather information for news stories.,,1.0,0.0,31.0,10.0,Arts Design Entertainment Sports and Media,,,,,,0.6931471805599453,3.4657359027997265,0.0,2.3978952727983707,,,0.09045049272641953,,,0.08411543876114501,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3925,Read news flashes to inform audiences of important events.,Core,07/2016,3.0,3.0,4.39,95.93,80110.0,23880.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],read news flashes to inform audiences of important events,broadcast announcers and radio disc jockeys,34.440000000000005,['Communicating with People Outside the Organization'],['4.A.4.a.3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Report news to the public.,,13.0,12.0,30.0,10.0,Arts Design Entertainment Sports and Media,,,,,,2.6390573296152584,3.4339872044851463,2.5649493574615367,2.3978952727983707,,,0.1977944626935711,,,0.21492257156264666,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,20887,"Identify stations, and introduce or close shows, ad-libbing or using memorized or read scripts.",Core,07/2016,7.0,7.0,4.34,95.52,80110.0,23880.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],"identify stations, and introduce or close shows, ad-libbing or using memorized or read scripts",broadcast announcers and radio disc jockeys,35.62,['Communicating with People Outside the Organization'],['4.A.4.a.3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Inform viewers, listeners, or audiences.",,2.0,1.0,30.0,10.0,Arts Design Entertainment Sports and Media,,,,,,1.0986122886681098,3.4339872044851463,0.6931471805599453,2.3978952727983707,,,0.09490849366494604,,,0.09385265133740028,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,20888,Develop story lines for broadcasts.,Core,07/2016,7.0,7.0,4.21,77.23,80110.0,23880.0,['Thinking Creatively'],['4.A.2.b.2'],develop story lines for broadcasts,broadcast announcers and radio disc jockeys,29.48,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Determine presentation subjects or content.,,7.0,6.0,30.0,10.0,Arts Design Entertainment Sports and Media,,,,,,2.0794415416798357,3.4339872044851463,1.9459101490553132,2.3978952727983707,,,0.13972313467855468,,,0.14406381980290944,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,20889,Write and edit video and scripts for broadcasts.,Supplemental,07/2016,5.0,5.0,4.24,58.58,80110.0,23880.0,['Documenting/Recording Information'],['4.A.3.b.6'],write and edit video and scripts for broadcasts,broadcast announcers and radio disc jockeys,22.606666666666666,['Documenting/Recording Information'],['4.A.3.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Write material for artistic or entertainment purposes.,,48.0,37.0,33.0,10.0,Arts Design Entertainment Sports and Media,,,,,,3.8918202981106265,3.5263605246161616,3.6375861597263857,2.3978952727983707,,,0.39171750351947443,,,0.3842092914124824,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,20890,Maintain organization of the music library.,Supplemental,07/2016,5.0,5.0,4.16,37.85,80110.0,23880.0,['Documenting/Recording Information'],['4.A.3.b.6'],maintain organization of the music library,broadcast announcers and radio disc jockeys,15.670000000000002,['Documenting/Recording Information'],['4.A.3.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Organize informational materials.,,12.0,9.0,25.0,8.0,Arts Design Entertainment Sports and Media,,,,,,2.5649493574615367,3.258096538021482,2.302585092994046,2.1972245773362196,,,0.16787893007977475,,,0.163068981698733,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3936,"Keep daily program logs to provide information on all elements aired during broadcast, such as musical selections and station promotions.",Supplemental,07/2016,5.0,5.0,4.12,59.77,80110.0,23880.0,['Documenting/Recording Information'],['4.A.3.b.6'],"keep daily program logs to provide information on all elements aired during broadcast, such as musical selections and station promotions",broadcast announcers and radio disc jockeys,22.963333333333335,['Documenting/Recording Information'],['4.A.3.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Maintain logs of production activities.,,12.0,9.0,29.0,9.0,Arts Design Entertainment Sports and Media,,,,,,2.5649493574615367,3.4011973816621555,2.302585092994046,2.302585092994046,,,0.1840685124354763,,,0.17163303613327077,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3943,Give network cues permitting selected stations to receive programs.,Supplemental,07/2016,5.0,5.0,4.07,37.43,80110.0,23880.0,['Controlling Machines and Processes'],['4.A.3.a.3'],give network cues permitting selected stations to receive programs,broadcast announcers and radio disc jockeys,15.5,['Controlling Machines and Processes'],['4.A.3.a.3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Operate communications, transmissions, or broadcasting equipment.",,1.0,1.0,26.0,9.0,Arts Design Entertainment Sports and Media,,,,,,0.6931471805599453,3.295836866004329,0.6931471805599453,2.302585092994046,,,0.07437822618488972,,,0.0820037541060535,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,3940,"Coordinate games, contests, or other on-air competitions, performing such duties as asking questions and awarding prizes.",Supplemental,07/2016,5.0,5.0,3.92,64.49,80110.0,23880.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],"coordinate games, contests, or other on-air competitions, performing such duties as asking questions and awarding prizes",broadcast announcers and radio disc jockeys,24.47,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Host events.,,4.0,2.0,27.0,9.0,Arts Design Entertainment Sports and Media,,,,,,1.6094379124341003,3.332204510175204,1.0986122886681098,2.302585092994046,,,0.10429375879868608,,,0.09033317691224778,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3023.00,"News Analysts, Reporters, and Journalists",22623,"Write commentaries, columns, or scripts, using computers.",Core,11/2020,7.0,7.0,4.77,91.11,106030.0,41550.0,['Documenting/Recording Information'],['4.A.3.b.6'],"write commentaries, columns, or scripts, using computers","news analysts, reporters, and journalists",34.29333333333333,['Documenting/Recording Information'],['4.A.3.b.6'],8.0,2.375,2.25,3.25,3.0,3.0,2.0,3.25,2.875,3.125,2.875,0.5,0.25,0.25,0.0,0.0,0.25,0.125,0.375,0.375,0.25,0.125,0.125,0.25,2.0,3.5,2.0,2.5,3.0,3.5,3.0,1.0,Write informational material.,0.0036481609360138,145.0,117.0,48.0,16.0,Arts Design Entertainment Sports and Media,2.9375,2.0,2.6875,3.0625,3.375,4.983606621708336,3.8918202981106265,4.770684624465665,2.833213344056216,0.20833333333333334,0.23214285714285715,0.47728396850400306,0.4300947867298578,0.6047222502324852,0.5672219615204129,True,True,True,True,True,True,5,-0.9572172384052186,1.125,-1.125,Durable human skill,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22625,"Examine news items of local, national, and international significance to determine topics to address, or obtain assignments from editorial staff members.",Core,11/2020,7.0,7.0,4.68,93.65,106030.0,41550.0,['Thinking Creatively'],['4.A.2.b.2'],"examine news items of local, national, and international significance to determine topics to address, or obtain assignments from editorial staff members","news analysts, reporters, and journalists",35.11000000000001,['Thinking Creatively'],['4.A.2.b.2'],5.0,2.0,2.8,3.2,1.8,2.8,1.8,2.6,2.8,3.0,2.8,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,2.0,3.0,2.5,4.5,4.5,5.0,4.5,1.0,Determine presentation subjects or content.,,21.0,17.0,46.0,16.0,Arts Design Entertainment Sports and Media,3.65,2.15,3.65,3.75,3.8,3.091042453358316,3.8501476017100584,2.8903717578961645,2.833213344056216,0.13333333333333333,0.17142857142857143,0.32251420824860527,0.22422985781990523,0.8042850100276742,0.3202721726888784,True,True,False,True,True,True,4,-3.9566417004736345,1.0,-1.0,Durable human skill,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22626,Analyze and interpret news and information received from various sources to broadcast the information.,Core,11/2020,7.0,7.0,4.67,99.08,106030.0,41550.0,['Thinking Creatively'],['4.A.2.b.2'],analyze and interpret news and information received from various sources to broadcast the information,"news analysts, reporters, and journalists",36.916666666666664,['Thinking Creatively'],['4.A.2.b.2'],5.0,2.2,2.2,3.8,1.4,3.0,1.6,3.6,3.0,3.8,3.4,0.4,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.4,0.2,0.4,0.4,3.0,3.3333333333333335,2.3333333333333335,3.0,3.3333333333333335,3.0,2.6666666666666665,1.0,Analyze information obtained from news sources.,0.0082083621060311,96.0,79.0,46.0,16.0,Arts Design Entertainment Sports and Media,3.033333333333333,1.9666666666666668,3.0,3.5666666666666664,3.3,4.574710978503383,3.8501476017100584,4.382026634673881,2.833213344056216,0.16666666666666666,0.2857142857142857,0.49915866064637493,0.18764810426540285,0.7315020223409857,0.5357813233223838,True,True,True,True,True,True,5,-2.9711508496574703,1.1333333333333333,-1.1333333333333333,Durable human skill,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22628,Research a story's background information to provide complete and accurate information.,Core,11/2020,6.0,6.0,4.62,100.0,106030.0,41550.0,['Getting Information'],['4.A.1.a.1'],research a story's background information to provide complete and accurate information,"news analysts, reporters, and journalists",36.873333333333335,['Getting Information'],['4.A.1.a.1'],4.0,2.0,3.0,3.75,3.0,3.25,3.0,3.75,3.75,4.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5,0.75,0.5,0.75,3.0,3.0,2.0,3.0,3.3333333333333335,3.3333333333333335,2.3333333333333335,1.0,Gather information for news stories.,,100.0,76.0,46.0,16.0,Arts Design Entertainment Sports and Media,3.416666666666667,2.5,3.375,3.666666666666667,3.541666666666667,4.61512051684126,3.8501476017100584,4.343805421853684,2.833213344056216,0.0,0.5714285714285714,0.4679858178215757,0.28702606635071093,0.89408031102596,0.5316752698263726,True,True,False,True,True,True,4,-3.2459743379069232,1.0,-1.0,Durable human skill,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22631,"Select material most pertinent to presentation, and organize this material into appropriate formats.",Core,11/2020,7.0,7.0,4.5,94.95,106030.0,41550.0,['Thinking Creatively'],['4.A.2.b.2'],"select material most pertinent to presentation, and organize this material into appropriate formats","news analysts, reporters, and journalists",35.483333333333334,['Thinking Creatively'],['4.A.2.b.2'],5.0,2.8,2.8,3.8,1.6,2.6,1.6,3.0,2.2,3.2,2.6,0.2,0.4,0.0,0.0,0.0,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,2.0,3.5,2.0,2.5,4.0,3.0,2.5,1.0,Determine presentation subjects or content.,0.1886620369767169,161.0,127.0,46.0,16.0,Arts Design Entertainment Sports and Media,2.55,1.8,2.35,3.6,3.0,5.087596335232384,3.8501476017100584,4.852030263919617,2.833213344056216,0.16666666666666666,0.3714285714285714,0.6567950695308243,0.3350118483412322,0.6118477810269682,0.5732050680431722,True,True,True,True,True,True,5,-0.6971640263404066,0.7000000000000002,-0.7000000000000002,AI-augmented human premium,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22635,Revise work to meet editorial approval or to fit time or space requirements.,Core,11/2020,5.0,5.0,4.3,100.0,106030.0,41550.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],revise work to meet editorial approval or to fit time or space requirements,"news analysts, reporters, and journalists",36.43333333333333,['Making Decisions and Solving Problems'],['4.A.2.b.1'],7.0,2.4285714285714284,2.142857142857143,3.857142857142857,1.1428571428571428,2.2857142857142856,1.5714285714285714,2.142857142857143,2.4285714285714284,2.5714285714285716,2.2857142857142856,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,3.0,3.0,2.3333333333333335,3.3333333333333335,4.0,4.0,3.3333333333333335,1.0,Edit written materials.,0.011335357194043,93.0,73.0,47.0,16.0,Arts Design Entertainment Sports and Media,2.8095238095238093,1.9523809523809526,2.880952380952381,3.2857142857142856,3.071428571428571,4.543294782270004,3.871201010907891,4.30406509320417,2.833213344056216,0.19047619047619047,0.2040816326530612,0.4955737989524944,0.32523696682464454,0.6018469967396054,0.5269826372595026,True,True,True,True,True,True,5,-1.5180195531812926,0.5714285714285716,-0.5714285714285716,Durable human skill,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22636,Review and evaluate notes taken about news events to isolate pertinent facts and details.,Core,11/2020,6.0,6.0,4.29,95.45,106030.0,41550.0,['Thinking Creatively'],['4.A.2.b.2'],review and evaluate notes taken about news events to isolate pertinent facts and details,"news analysts, reporters, and journalists",35.24666666666667,['Thinking Creatively'],['4.A.2.b.2'],4.0,2.0,2.5,3.0,1.5,2.25,1.75,2.0,3.25,3.25,3.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.5,3.0,3.0,1.6666666666666667,3.6666666666666665,3.6666666666666665,4.0,3.0,1.0,Analyze information obtained from news sources.,0.0046904926320178,88.0,71.0,46.0,16.0,Arts Design Entertainment Sports and Media,3.125,1.7083333333333335,3.458333333333333,3.458333333333333,3.0,4.48863636973214,3.8501476017100584,4.276666119016055,2.833213344056216,0.125,0.32142857142857145,0.42430129050260446,0.27073459715639814,0.7590756053017825,0.5235804786485219,True,True,True,True,True,True,5,-2.9448374835444144,1.0,-1.0,Durable human skill,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22638,"Review written, audio, or video copy, and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines.",Core,11/2020,6.0,6.0,4.1,100.0,106030.0,41550.0,['Making Decisions and Solving Problems'],['4.A.2.b.1'],"review written, audio, or video copy, and correct errors in content, grammar, or punctuation, following prescribed editorial style and formatting guidelines","news analysts, reporters, and journalists",36.699999999999996,['Making Decisions and Solving Problems'],['4.A.2.b.1'],5.0,2.8,2.2,3.2,1.8,2.2,1.6,2.4,2.2,2.8,2.6,0.4,0.2,0.2,0.0,0.0,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.0,4.333333333333333,2.0,3.0,3.3333333333333335,3.0,2.0,1.0,Edit written materials.,,156.0,128.0,47.0,16.0,Arts Design Entertainment Sports and Media,2.3,1.8,2.6,3.0666666666666664,2.7,5.056245805348308,3.871201010907891,4.859812404361672,2.833213344056216,0.20000000000000004,0.19999999999999998,0.6484327938469935,0.4309834123222749,0.4467583722675988,0.5740262787423744,True,True,False,True,True,True,4,0.6314486584118509,1.5333333333333332,-1.5333333333333332,Automation candidate,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22640,"Determine a published or broadcasted story's emphasis, length, and format, organizing material accordingly.",Core,11/2020,6.0,6.0,3.95,100.0,106030.0,41550.0,['Thinking Creatively'],['4.A.2.b.2'],"determine a published or broadcasted story's emphasis, length, and format, organizing material accordingly","news analysts, reporters, and journalists",36.65,['Thinking Creatively'],['4.A.2.b.2'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Determine presentation subjects or content.,,80.0,65.0,46.0,16.0,Arts Design Entertainment Sports and Media,,,,,,4.394449154672439,3.8501476017100584,4.189654742026425,2.833213344056216,,,0.5139605818864383,,,0.513608634443923,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3023.00,"News Analysts, Reporters, and Journalists",22641,"Transmit news stories or reporting information from remote locations, using equipment such as satellite phones, telephones, fax machines, or modems.",Core,11/2020,5.0,5.0,3.94,81.82,106030.0,41550.0,['Controlling Machines and Processes'],['4.A.3.a.3'],"transmit news stories or reporting information from remote locations, using equipment such as satellite phones, telephones, fax machines, or modems","news analysts, reporters, and journalists",30.25333333333333,['Controlling Machines and Processes'],['4.A.3.a.3'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,"Operate communications, transmissions, or broadcasting equipment.",,38.0,31.0,46.0,16.0,Arts Design Entertainment Sports and Media,,,,,,3.6635616461296463,3.8501476017100584,3.4657359027997265,2.833213344056216,,,0.4124824026278742,,,0.41987329892069447,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3023.00,"News Analysts, Reporters, and Journalists",22642,"Check reference materials, such as books, news files, or public records, to obtain relevant facts.",Core,11/2020,6.0,6.0,3.81,100.0,106030.0,41550.0,['Getting Information'],['4.A.1.a.1'],"check reference materials, such as books, news files, or public records, to obtain relevant facts","news analysts, reporters, and journalists",36.60333333333333,['Getting Information'],['4.A.1.a.1'],5.0,4.0,1.8,2.4,2.0,2.2,1.6,2.2,1.8,2.8,2.2,0.8,0.6,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.3333333333333335,2.0,3.3333333333333335,3.6666666666666665,2.3333333333333335,2.0,1.0,Gather information for news stories.,0.0089901108780341,122.0,101.0,46.0,16.0,Arts Design Entertainment Sports and Media,2.1,1.8,2.566666666666667,3.2333333333333334,2.2666666666666666,4.812184355372417,3.8501476017100584,4.624972813284271,2.833213344056216,0.46666666666666673,0.0,0.5161854252681654,0.7648104265402844,0.3247176565493597,0.5557250117315814,True,True,True,True,True,True,5,2.6523125954650983,-0.6666666666666665,0.6666666666666665,Low near-term shift,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22648,"Develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences.",Core,11/2020,4.0,4.0,3.58,90.91,106030.0,41550.0,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],"develop ideas or material for columns or commentaries by analyzing and interpreting news, current issues, or personal experiences","news analysts, reporters, and journalists",32.83,"['Monitoring Processes, Materials, or Surroundings']",['4.A.1.a.2'],3.0,2.6666666666666665,3.0,2.6666666666666665,2.6666666666666665,3.3333333333333335,1.6666666666666667,3.0,2.0,2.6666666666666665,3.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.0,3.3333333333333335,2.0,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.3333333333333335,1.0,Monitor current trends.,0.0075569047960287,190.0,156.0,48.0,16.0,Arts Design Entertainment Sports and Media,2.8333333333333335,1.8333333333333335,2.666666666666667,3.0,2.833333333333333,5.25227342804663,3.8918202981106265,5.056245805348308,2.833213344056216,0.16666666666666666,0.19047619047619047,0.5250928325800777,0.3477488151658768,0.5212135726530202,0.5876349131862975,True,True,True,True,True,True,5,-0.8559146251247726,0.666666666666667,-0.666666666666667,Low near-term shift,Moderate or mixed
27-3023.00,"News Analysts, Reporters, and Journalists",22649,"Communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone.",Core,11/2020,5.0,5.0,3.45,95.45,106030.0,41550.0,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],"communicate with readers, viewers, advertisers, or the general public via mail, email, or telephone","news analysts, reporters, and journalists",34.63333333333333,['Performing for or Working Directly with the Public'],['4.A.4.a.8'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Correspond with customers to answer questions or resolve complaints.,0.0436476397701658,76.0,55.0,47.0,16.0,Arts Design Entertainment Sports and Media,,,,,,4.343805421853684,3.871201010907891,4.02535169073515,2.833213344056216,,,0.6198410884004503,,,0.49554199906147345,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
27-3023.00,"News Analysts, Reporters, and Journalists",22650,"Write online blog entries that address news developments or offer additional information, opinions, or commentary on news events.",Core,11/2020,4.0,4.0,3.35,81.82,106030.0,41550.0,['Documenting/Recording Information'],['4.A.3.b.6'],"write online blog entries that address news developments or offer additional information, opinions, or commentary on news events","news analysts, reporters, and journalists",29.72333333333333,['Documenting/Recording Information'],['4.A.3.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Write informational material.,0.0019543719300074,44.0,33.0,95.0,37.0,Arts Design Entertainment Sports and Media,,,,,,3.8066624897703196,4.564348191467836,3.5263605246161616,3.6375861597263857,,,0.40394456161701586,,,0.6155560769591741,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
27-3023.00,"News Analysts, Reporters, and Journalists",22651,Assign stories to other reporters or duties to production staff.,Core,11/2020,5.0,5.0,3.27,68.18,106030.0,41550.0,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],assign stories to other reporters or duties to production staff,"news analysts, reporters, and journalists",25.483333333333334,"['Guiding, Directing, and Motivating Subordinates']",['4.A.4.b.4'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Coordinate reporting or editing activities.,,34.0,26.0,81.0,32.0,Arts Design Entertainment Sports and Media,,,,,,3.5553480614894135,4.406719247264253,3.295836866004329,3.4965075614664802,,,0.5181839511966213,,,0.5491553261379634,False,False,False,True,True,False,2,,,,Insufficient signal,Missing worker/expert pair
27-3023.00,"News Analysts, Reporters, and Journalists",22652,"Write columns, editorials, commentaries, or reviews that interpret events or offer opinions.",Core,11/2020,4.0,4.0,3.12,77.27,106030.0,41550.0,['Documenting/Recording Information'],['4.A.3.b.6'],"write columns, editorials, commentaries, or reviews that interpret events or offer opinions","news analysts, reporters, and journalists",28.13,['Documenting/Recording Information'],['4.A.3.b.6'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,Write informational material.,0.0195437193000742,90.0,71.0,94.0,37.0,Arts Design Entertainment Sports and Media,,,,,,4.51085950651685,4.553876891600541,4.276666119016055,3.6375861597263857,,,0.6963923071384356,,,0.7090567808540591,False,False,True,True,True,False,3,,,,Insufficient signal,Missing worker/expert pair
27-3031.00,Public Relations Specialists,1764,Respond to requests for information from the media or designate an appropriate spokesperson or information source.,Core,08/2022,5.0,5.0,4.55,100.0,80310.0,280590.0,['Communicating with People Outside the Organization'],['4.A.4.a.3'],respond to requests for information from the media or designate an appropriate spokesperson or information source,public relations specialists,36.516666666666666,['Communicating with People Outside the Organization'],['4.A.4.a.3'],5.0,2.6,2.2,3.6,2.8,3.2,2.2,3.6,3.0,3.6,3.2,0.4,0.0,0.6,0.0,0.0,0.4,0.2,0.4,0.4,0.4,0.2,0.6,0.2,3.0,2.6666666666666665,2.3333333333333335,3.3333333333333335,3.0,4.0,3.3333333333333335,1.0,Provide educational information to the public.,0.0092506938020351,15.0,12.0,124.0,41.0,Arts Design Entertainment Sports and Media,3.2666666666666666,2.2666666666666666,3.166666666666667,3.3,3.8,2.772588722239781,4.8283137373023015,2.5649493574615367,3.7376696182833684,0.2333333333333333,0.34285714285714286,0.4437645457681501,0.4228376777251185,0.7896003495680819,0.49343031440638196,True,True,True,True,True,True,5,-2.023259066454883,0.06666666666666643,-0.06666666666666643,Durable human skill,Moderate or mixed
27-3031.00,Public Relations Specialists,23951,Post and update content on the company's Web site and social media outlets.,Core,08/2022,5.0,5.0,4.41,100.0,80310.0,280590.0,['Documenting/Recording Information'],['4.A.3.b.6'],post and update content on the company's web site and social media outlets,public relations specialists,36.47,['Documenting/Recording Information'],['4.A.3.b.6'],8.0,3.125,2.5,2.75,2.125,3.25,2.25,2.25,2.875,2.875,2.875,0.625,0.5,0.5,0.25,0.125,0.375,0.125,0.25,0.25,0.375,0.5,0.25,0.125,2.0,3.0,2.0,3.0,4.0,4.0,3.5,1.0,Write advertising or promotional material.,,33.0,24.0,130.0,42.0,Arts Design Entertainment Sports and Media,3.1875,2.125,2.9375,3.4375,3.125,3.5263605246161616,4.875197323201151,3.2188758248682006,3.7612001156935624,0.3958333333333333,0.26785714285714285,0.5433807810626207,0.5084419431279621,0.7081944024290501,0.6024167057719381,True,True,False,True,True,True,4,-0.6072515606811713,-0.125,0.125,Durable human skill,Moderate or mixed
